"gene_id","gene_name","ARID2KO1","ARID2KO2","ARID2KO3","ARID2KO4","ARID2NT1","ARID2NT2","ARID2NT3","ARID2NT4"
"ENSG00000287585.1","AC231656.1",0,0,0,0,0,0,0,0
"ENSG00000287586.1","Z98886.1",0,0,0,0,1,0,0,0
"ENSG00000287587.1","AL158216.1",0,1,2,0,0,0,1,0
"ENSG00000287588.1","AC092634.8",0,0,0,4,0,0,0,0
"ENSG00000287589.1","AC093426.2",0,0,0,0,0,0,0,0
"ENSG00000287590.1","AC090820.2",0,0,0,0,0,0,0,0
"ENSG00000287591.1","AL360169.3",0,0,1,1,0,0,1,0
"ENSG00000287592.1","AC073348.2",0,0,0,0,1,0,0,1
"ENSG00000287593.1","AL022724.3",0,0,0,0,2,0,0,0
"ENSG00000287594.1","AL356123.2",0,0,0,0,0,0,0,0
"ENSG00000287595.1","AC097369.4",0,0,0,0,0,0,0,0
"ENSG00000287596.1","AC066614.1",0,0,0,0,0,0,0,0
"ENSG00000287597.1","AC108105.1",0,0,0,0,0,0,0,0
"ENSG00000287598.1","AL512427.2",0,0,0,0,0,0,0,1
"ENSG00000287599.1","AL157813.2",0,0,0,0,0,0,0,0
"ENSG00000287600.1","AC122719.3",1,5,5,1,5,0,2,1
"ENSG00000287601.1","BX323046.2",0,0,8,0,2,8,4,2
"ENSG00000287602.1","AC100808.1",0,0,0,0,4,4,0,1
"ENSG00000287603.1","AC008403.3",0,0,0,2,0,0,1,0
"ENSG00000287605.1","AC109131.1",0,0,0,0,0,0,0,0
"ENSG00000287608.1","AC022137.3",0,0,1,0,0,0,0,0
"ENSG00000287609.1","AL589787.2",4,7,9,11,6,3,2,6
"ENSG00000287610.1","AC009403.3",0,0,0,0,0,0,0,0
"ENSG00000287611.1","AC007922.4",0,0,0,0,0,0,0,1
"ENSG00000287612.1","AP000474.2",0,0,0,0,0,0,0,0
"ENSG00000287613.1","AC069549.2",0,0,0,0,0,0,0,0
"ENSG00000287614.1","AL158198.2",0,0,0,0,0,0,0,0
"ENSG00000287615.1","AC012535.1",0,0,0,0,0,0,0,0
"ENSG00000287616.1","AL357522.1",0,0,4,4,3,0,2,4
"ENSG00000287617.1","AC092902.6",0,2,0,0,0,0,3,2
"ENSG00000287618.1","AC025576.3",0,0,0,0,0,3,0,0
"ENSG00000287619.1","AL021308.1",0,0,2,0,0,0,0,0
"ENSG00000287620.1","AC092053.4",0,1,2,1,0,0,1,1
"ENSG00000287621.1","AC021851.2",0,0,1,0,1,0,0,1
"ENSG00000287622.1","AC068787.5",0,0,0,0,0,0,0,0
"ENSG00000287623.1","AC037193.1",0,0,0,0,0,0,0,0
"ENSG00000287624.1","AL590666.5",0,0,0,0,0,0,0,0
"ENSG00000287625.1","AC022210.1",5,3,5,3,4,5,8,6
"ENSG00000287626.1","AL021978.1",1,1,4,0,2,0,0,1
"ENSG00000287627.1","AL359704.2",0,0,0,0,0,0,0,0
"ENSG00000287628.1","AC012511.2",0,0,0,0,0,0,0,0
"ENSG00000287629.1","AC006059.5",0,0,0,0,0,0,0,0
"ENSG00000287630.1","AC011370.1",0,0,0,0,0,0,1,0
"ENSG00000287631.1","AC005071.1",0,0,0,0,0,0,0,0
"ENSG00000287632.1","AC112253.1",0,0,0,0,0,0,0,0
"ENSG00000287633.1","AL161640.3",0,0,0,0,0,0,0,0
"ENSG00000287634.1","AC114277.1",0,0,0,0,0,0,0,0
"ENSG00000287635.1","AL139381.1",0,0,1,0,0,0,1,0
"ENSG00000287636.1","AC005229.5",0,0,0,0,0,0,0,0
"ENSG00000287637.1","AP001437.2",0,0,0,0,1,0,0,0
"ENSG00000287639.1","AC117500.6",0,0,0,0,0,0,0,0
"ENSG00000287640.1","AC007381.1",0,0,0,0,0,0,0,0
"ENSG00000287641.1","AC007483.1",0,0,0,0,0,0,0,0
"ENSG00000287642.1","AC093599.2",0,4,0,1,3,1,2,0
"ENSG00000287643.1","AC004825.3",0,0,0,1,0,0,0,0
"ENSG00000287644.1","AC080112.4",0,0,0,0,0,0,0,0
"ENSG00000287645.1","AC092939.1",0,0,0,0,1,1,0,0
"ENSG00000287646.1","AC021701.1",0,0,0,1,0,2,1,1
"ENSG00000287647.1","AC093575.1",0,0,0,1,0,0,0,0
"ENSG00000287649.1","AC093418.1",1,0,0,0,0,0,0,0
"ENSG00000287650.1","AL390071.1",0,0,0,0,0,0,0,0
"ENSG00000287651.1","AC007652.3",0,0,0,0,0,0,0,0
"ENSG00000287652.1","AC000082.1",0,0,0,0,0,0,0,0
"ENSG00000287653.1","AL355597.1",0,0,1,2,1,0,2,1
"ENSG00000287654.1","AP002982.2",3,1,0,0,2,1,0,2
"ENSG00000287655.1","AC023283.1",1,2.024,0,0,1,0,0,3.753
"ENSG00000287656.1","AL591069.1",0,0,0,0,0,0,0,0
"ENSG00000287657.1","AC068228.3",0,0,3,0,2,1,3,3
"ENSG00000287658.1","AC109642.1",0,0,0,0,0,0,0,0
"ENSG00000287659.1","AC098680.2",0,0,0,0,0,0,0,0
"ENSG00000287660.1","AC079768.3",0,0,0,0,0,0,0,0
"ENSG00000287661.1","AL391844.1",0,0,0,0,0,0,0,0
"ENSG00000287662.1","AC109824.1",0,0,0,0,0,0,0,0
"ENSG00000287663.1","AL122020.2",0,0,0,0,0,0,0,0
"ENSG00000287664.1","AC005702.5",0,0,0,0,0,0,0,0
"ENSG00000287665.1","AC092428.1",0,2,1,0,1,0,3,1
"ENSG00000287666.1","AP000821.2",0,0,0,0,0,0,0,0
"ENSG00000287667.1","AC109517.1",0,0,0,0,0,0,0,0
"ENSG00000287668.1","AL132990.1",0,1,3,0,1,0,1,1
"ENSG00000287669.1","AC104633.2",0,0,0,0,0,0,0,0
"ENSG00000287670.1","AC108479.1",10,14,39,34,16.999,22,14,22
"ENSG00000287671.1","AC068418.3",0,0,0,0,0,0,0,0
"ENSG00000287672.1","AC003086.1",2,10,1,3,10,3,5,7
"ENSG00000287673.1","AC051635.1",0,0,0,0,0,0,0,0
"ENSG00000287674.1","AL009179.2",0,0,0,0,0,0,0,0
"ENSG00000287675.1","AC078916.1",0,0,0,0,0,0,0,0
"ENSG00000287676.1","AC096642.2",1,0,0,0,4,0,3,2
"ENSG00000287677.2","AC025839.1",0,0,0,0,0,0,1,0
"ENSG00000287678.1","AL031778.1",0,1,0,0,2,1,0,1
"ENSG00000287679.1","AL355347.1",10.392,6.43,10.179,15.793,10.405,10.717,6.393,8.867
"ENSG00000287680.1","AC093330.3",0,0,0,0,0,0,0,0
"ENSG00000287682.1","AC020651.2",0,0,0,0,0,0,0,0
"ENSG00000287683.1","AL591519.1",0,0,0,0,0,0,0,0
"ENSG00000287684.1","AL392172.1",1,0,0,0,0,0,0,0
"ENSG00000287685.1","AC000113.1",0,0,0,0,0,0,0,0
"ENSG00000287686.1","AC062029.1",5,5,2,6,8,8,5,8
"ENSG00000287687.2","AC007387.2",0,0,0,0,0,0,0,0
"ENSG00000287688.1","AC011317.1",5,5,2,6,4,6,5,1
"ENSG00000287689.1","AC009704.3",0,0,0,0,0,0,0,1
"ENSG00000287690.1","AL023775.2",0,0,0,0,0,0,0,0
"ENSG00000287691.1","AL031602.2",0,0,0,0,0,0,0,0
"ENSG00000287692.1","AC053545.1",0,0,0,0,0,0,0,0
"ENSG00000287693.1","AC091691.3",0,0,0,0,0,0,0,0
"ENSG00000287694.1","AC106741.1",0,0,0,0,0,0,0,0
"ENSG00000287695.1","AC008625.1",0,1,0,0,0,0,0,0
"ENSG00000287696.1","AL357614.1",0,0,0,0,0,0,0,0
"ENSG00000287697.1","Z99127.3",2,2,1,8,2,0,0,4
"ENSG00000287698.1","AC005343.7",1,0,0,0,0,2,0,0
"ENSG00000287699.1","AC073270.1",0,0,0,0,0,0,0,0
"ENSG00000287700.1","AL591378.1",0,0,0,0,1,0,0,0
"ENSG00000287701.1","AC116337.4",0,0,0,0,0,5,0,0
"ENSG00000287702.1","AC002057.2",0,0,0,0,0,0,0,0
"ENSG00000287703.1","AC099565.1",0,0,0,0,0,0,0,0
"ENSG00000287704.1","AC012405.1",0,0,0,0,0,0,0,0
"ENSG00000287705.1","AL139232.1",0,0,1,2,1,0,1,0
"ENSG00000287706.1","AC092924.2",0,0,0,0,0,0,0,1
"ENSG00000287707.1","AC115284.4",48,49,52,47,49,30,41,29
"ENSG00000287708.1","AL137017.1",0,0,0,0,0,0,0,0
"ENSG00000287709.1","AC008780.1",0,2,1,0,0,0,1,0
"ENSG00000287710.1","AC067852.5",8,12,9,6,13,11,11,6
"ENSG00000287712.1","AC005865.2",19,25,24,14,17,7,18,38
"ENSG00000287713.1","AC006517.2",0,0,0,0,0,0,0,0
"ENSG00000287714.1","AC025164.2",0,0,0,0,0,0,0,0
"ENSG00000287715.1","AC026120.3",0,0,0,0,0,0,0,0
"ENSG00000287717.1","AC133637.2",0,0,0,0,0,0,0,0
"ENSG00000287718.1","AC009166.3",0,0,0,0,0,0,0,0
"ENSG00000287719.1","AP001531.1",0,0,0,0,1,0,0,0
"ENSG00000287720.1","AC023480.1",0,0,0,0,0,0,0,0
"ENSG00000287721.1","AC061975.8",35.659,29.014,46.523,41.177,30.67,10.522,21.229,27.294
"ENSG00000287722.1","AL356295.1",0,0,0,0,0,0,0,0
"ENSG00000287723.1","AP005901.6",2,3,1,3.698,2,2,1,2
"ENSG00000287724.1","AC096536.3",0,0,0,0,0,0,0,0
"ENSG00000287725.1","AP003071.5",8.702,7.498,7.708,10.516,4.452,5.094,8.421,6.987
"ENSG00000287726.1","AC005740.5",2,4,4,1,0,0,0,0
"ENSG00000287727.1","AL139423.2",0,0,0,0,0,0,0,0
"ENSG00000287728.2","AL049695.1",0,0,0,0,0,0,0,0
"ENSG00000287729.1","AF241728.2",2,2,5,2,0,2,4,3
"ENSG00000287730.1","AC097526.1",0,0,0,0,0,0,0,0
"ENSG00000287731.1","AL035603.1",2,0,2,2,10,6,4,7
"ENSG00000287732.1","AL731574.1",0,0,0,0,0,0,0,0
"ENSG00000287733.1","AC083862.2",0,0,1,1,0,0,2,2
"ENSG00000287734.1","AL136524.1",0,0,0,0,0,0,0,0
"ENSG00000287735.1","AL355075.6",0,0,0,0,1,0,0,0
"ENSG00000287736.1","PTCSC1",0,0,0,0,0,0,0,0
"ENSG00000287737.1","AC132872.5",6,5,10,15,7,7,9,4
"ENSG00000287738.1","AL359764.3",0,0,0,2,3,1,0,3
"ENSG00000287739.1","AC009019.2",0,0,0,0,0,0,0,0
"ENSG00000287740.1","AC115485.1",0,0,0,0,2,0,0,0
"ENSG00000287741.1","AC009434.1",0,0,0,0,0,0,0,0
"ENSG00000287742.1","AC068282.2",1,0,0,0,2,0,2,1
"ENSG00000287743.1","AL031289.2",0,0,0,0,0,0,0,0
"ENSG00000287744.1","AC005998.1",0,0,0,0,0,0,0,0
"ENSG00000287745.1","AL359380.1",0,0,0,0,0,0,0,0
"ENSG00000287746.1","AL139035.2",0,0,0,0,0,0,0,0
"ENSG00000287747.1","AF233439.2",1,0,0,0,0,0,0,0
"ENSG00000287748.1","AC082650.2",0,0,0,0,0,0,0,0
"ENSG00000287749.1","AC073091.2",0,0,0,0,0,0,0,0
"ENSG00000287750.1","AL353572.4",0,0,0,1,0,4,0,0
"ENSG00000287751.1","AC015818.10",0,0,0,0,0,4.028,1.424,0
"ENSG00000287752.1","AL389889.2",0,0,0,0,0,0,0,0
"ENSG00000287753.1","AC130307.1",0,0,0,0,0,0,0,0
"ENSG00000287754.1","AL109837.3",2,3,0,4,3,0,2,0
"ENSG00000287755.1","AC107918.5",0,0,0,0,0,0,0,0
"ENSG00000287756.1","AL031293.1",0,0,0,0,0,0,0,0
"ENSG00000287757.1","AC244636.3",1,0,0,0,0,0,1,1.912
"ENSG00000287758.1","AC091027.3",0,0,0,0,0,0,0,0
"ENSG00000287759.1","AL353151.2",0,0,0,0,0,0,0,0
"ENSG00000287760.1","AC099521.3",1,0,0,0,0,2,0,0
"ENSG00000287761.1","AL162718.3",0,0,0,0,0,0,0,0
"ENSG00000287762.1","AC108050.1",3,3,16,5,10,4,2,8
"ENSG00000287763.1","AC068279.2",1,0,0,0,0,0,0,0
"ENSG00000287765.1","AL136295.22",0,5,2,4,2,4,1,2
"ENSG00000287766.1","AC006130.3",0,0,0,0,0,0,0,0
"ENSG00000287767.1","AC233976.2",0,0,0,0,0,0,0,0
"ENSG00000287768.1","BX469938.1",0,0,0,0,0,0,0,0
"ENSG00000287769.1","AL353748.3",7,10,16,20,20,10,16,17
"ENSG00000287770.1","AC107385.2",0,0,0,0,0,0,0,0
"ENSG00000287771.1","AC007271.1",0,0,0,0,0,0,0,0
"ENSG00000287772.1","AL137786.3",0,0,0,1,0,0,1,0
"ENSG00000287773.1","Z80897.2",1,0,0,0,0,0,0,0
"ENSG00000287774.1","AC025614.2",0,0,0,0,2,0,0,0
"ENSG00000287775.1","AC096747.1",0,0,0,0,0,0,0,0
"ENSG00000287776.1","AL513487.1",0,0,0,0,0,0,0,0
"ENSG00000287777.1","AL161851.2",0,0,0,0,0,0,0,0
"ENSG00000287778.1","AC006230.1",0,2,7,1,6,2,1,6
"ENSG00000287779.1","AL162742.2",0,0,0,0,0,0,0,0
"ENSG00000287780.1","AC104850.2",0,1,1,1,0,0,1,1
"ENSG00000287781.1","AC018714.2",0,0,0,0,0,0,0,2
"ENSG00000287782.1","AL359632.1",0,0,0,0,0,0,0,0
"ENSG00000287783.1","AC020930.1",0,0,0,0,1,0,0,0
"ENSG00000287784.1","AC112482.2",0,0,0,0,0,0,0,0
"ENSG00000287785.1","AC103833.2",0,0,0,0,0,0,0,0
"ENSG00000287786.1","AC113615.2",0,0,0,0,0,0,0,0
"ENSG00000287787.1","AC092275.1",1,2,0,0,1,0,0,0
"ENSG00000287788.1","AC013701.2",0,1,2,0,0,0,0,1
"ENSG00000287789.1","AL158136.1",0,0,0,0,0,0,0,0
"ENSG00000287790.1","AC025756.1",0,0,0,0,0,0,0,0
"ENSG00000287791.1","AC008273.1",0,0,0,1,0,0,0,1
"ENSG00000287792.1","AC140118.2",0,0,0,0,0,0,0,0
"ENSG00000287793.1","AC068535.2",0,0,0,0,0,0,0,0
"ENSG00000287794.1","AC119150.2",0,0,0,0,0,0,0,0
"ENSG00000287795.1","AC026341.2",0,0,1,1,0,0,0,0
"ENSG00000287796.1","AC016925.3",0,0,0,0,0,0,0,0
"ENSG00000287797.1","AC093577.1",0,0,0,0,0,0,1,1
"ENSG00000287798.1","AC107918.6",0,0,0,0,0,0,0,0
"ENSG00000287799.1","AC005014.4",0,0,0,0,0,0,0,0
"ENSG00000287800.1","ABBA01045074.2",0,0,0,0,0,0,0,0
"ENSG00000287801.1","AP000477.3",0,0,0,0,0,0,0,0
"ENSG00000287802.1","AP003173.1",0,0,0,0,1,0,0,1
"ENSG00000287803.1","AC117569.2",0,0,0,0,0,0,0,0
"ENSG00000287804.1","Z98745.2",0,0,0,3,0,0,0,0
"ENSG00000287805.1","AC128687.3",0,0,0,0,0,0,0,0
"ENSG00000287806.1","AL135784.1",6,5,13,18,19,19,14,17
"ENSG00000287807.1","AL390242.1",0,0,0,0,0,0,0,0
"ENSG00000287808.1","AL355999.1",0,3,1,3,3,0,4,1
"ENSG00000287809.1","AC005632.6",0,0,0,0,1,0,0,1
"ENSG00000287810.1","AL034380.2",0,0,0,0,0,0,0,0
"ENSG00000287811.1","AL391840.3",5,3,7,8,4,6,7,9
"ENSG00000287812.1","AC105046.2",0,1,0,0,2,2,2,1
"ENSG00000287813.1","AC016705.3",0,0,0,0,0,2,0,0
"ENSG00000287814.1","AC011407.1",0,0,0,0,0,0,0,0
"ENSG00000287815.1","AC005081.1",0,0,1,0,0,0,0,0
"ENSG00000287816.1","AL133475.1",0,0,0,0,0,0,0,0
"ENSG00000287817.1","AL096701.4",5,12,5,1,12,5,3,18
"ENSG00000287818.1","AL512283.3",0,0,0,0,0,0,0,0
"ENSG00000287819.1","AC055788.2",0,0,0,0,0,0,0,0
"ENSG00000287820.1","AL050338.2",0,0,0,0,0,0,0,0
